Partner ID,PQP Feb 25
492674,Sin PQP
204585,Sin PQP
111591,Sin PQP
456466,Sin PQP
532432,Sin PQP
452843,Sin PQP
446440,Sin PQP
2835,Sin PQP
226504,Sin PQP
460315,Sin PQP
447284,Sin PQP
347902,Sin PQP
147823,Macka Ramirez
337132,Sin PQP
468221,Sin PQP
267260,Sin PQP
427003,Sin PQP
283751,Sin PQP
500822,Sin PQP
62201,Sin PQP
138330,Sin PQP
316566,Sin PQP
488213,Sin PQP
314864,Sin PQP
434377,Sin PQP
435223,Franco Lagos KA
183086,Sin PQP
516741,Sin PQP
180062,Sin PQP
156287,Sin PQP
497112,Sin PQP
249744,Sin PQP
499478,Sin PQP
486427,Sin PQP
306030,Sin PQP
399277,Sin PQP
476073,Sin PQP
65700,Sin PQP
91215,Sin PQP
243737,Sin PQP
319526,Sin PQP
477353,Sin PQP
161172,Sin PQP
233928,Sin PQP
387870,Javier Peñaloza KA
410340,Sin PQP
299068,Sin PQP
309056,Sin PQP
258818,Sin PQP
477025,Sin PQP
509564,Sin PQP
410800,Sin PQP
171488,Sin PQP
106546,Franco Lagos KA
410248,Sin PQP
434067,Sin PQP
429647,Sin PQP
54667,Sin PQP
173011,Franco Lagos KA
531339,Sin PQP
530378,Sin PQP
51164,Javier Peñaloza KA
460349,Sin PQP
476857,Sin PQP
199887,Sin PQP
183138,Sin PQP
113240,Sin PQP
405151,Sin PQP
477255,Franco Lagos KA
475505,Sin PQP
408127,Sin PQP
61803,Sin PQP
406533,Sin PQP
223963,Macka Ramirez
323020,Sin PQP
228713,Macka Ramirez
478551,Sin PQP
169388,Sin PQP
411577,Sin PQP
119610,Sin PQP
403355,Sin PQP
474876,Sin PQP
58853,Sin PQP
438396,Sin PQP
534042,Sin PQP
42008,Franco Lagos KA
449400,Macka Ramirez
114609,Sin PQP
508239,Sin PQP
500244,Sin PQP
492698,Sin PQP
127560,Sin PQP
161913,Sin PQP
157561,Sin PQP
148293,Sin PQP
534989,Javier Peñaloza KA
507289,Sin PQP
201954,Sin PQP
68191,Sin PQP
477871,Sin PQP
425983,Sin PQP
359259,Sin PQP
57387,Franco Lagos KA
456224,Sin PQP
530756,Sin PQP
394986,Sin PQP
153314,Sin PQP
520930,Sin PQP
182716,Sin PQP
532857,Sin PQP
427846,Sin PQP
355777,Sin PQP
406797,Sin PQP
345381,Franco Lagos KA
110232,Sin PQP
53628,Sin PQP
469863,Sin PQP
497737,Franco Lagos KA
507928,Sin PQP
522901,Sin PQP
500246,Sin PQP
57239,Sin PQP
165052,Sin PQP
514256,Sin PQP
188363,Sin PQP
47277,Franco Lagos KA
476724,Sin PQP
503133,Sin PQP
334503,Franco Lagos KA
511399,Sin PQP
511619,Sin PQP
161763,Sin PQP
414209,Sin PQP
472922,Macka Ramirez
107101,Sin PQP
366420,Sin PQP
412327,Sin PQP
62639,Sin PQP
526592,Sin PQP
483855,Sin PQP
391424,Sin PQP
468787,Sin PQP
534227,Sin PQP
147552,Sin PQP
90563,Sin PQP
503042,Sin PQP
99308,Sin PQP
503655,Sin PQP
214349,Macka Ramirez
495279,Sin PQP
273147,Sin PQP
348328,Sin PQP
475636,Sin PQP
396305,Franco Lagos KA
395078,Sin PQP
507518,Sin PQP
498935,Sin PQP
343335,Sin PQP
170345,Franco Lagos KA
142198,Sin PQP
506053,Sin PQP
474120,Sin PQP
524095,Sin PQP
117308,Sin PQP
101132,Sin PQP
189647,Macka Ramirez
507717,Sin PQP
448037,Sin PQP
67083,Sin PQP
527153,Sin PQP
192879,Macka Ramirez
55305,Sin PQP
193108,Macka Ramirez
522849,Sin PQP
495040,Sin PQP
432804,Sin PQP
475109,Sin PQP
505565,Sin PQP
453028,Sin PQP
401748,Sin PQP
105577,Sin PQP
527565,Sin PQP
492672,Sin PQP
345241,Sin PQP
525230,Sin PQP
389685,Sin PQP
326833,Sin PQP
517768,Sin PQP
480285,Sin PQP
117444,Sin PQP
320023,Sin PQP
244719,Sin PQP
533126,Sin PQP
433716,Sin PQP
233614,Sin PQP
322524,Sin PQP
265769,Sin PQP
193854,Sin PQP
481587,Sin PQP
106162,Franco Lagos KA
504218,Sin PQP
528321,Sin PQP
170448,Franco Lagos KA
314213,Sin PQP
241961,Franco Lagos KA
440022,Sin PQP
340708,Sin PQP
99958,Franco Lagos KA
335911,Macka Ramirez
345204,Sin PQP
340869,Sin PQP
448307,Sin PQP
507715,Sin PQP
496122,Sin PQP
163988,Sin PQP
511122,Sin PQP
328785,Sin PQP
362932,Sin PQP
239527,Sin PQP
479347,Sin PQP
488397,Sin PQP
139415,Sin PQP
524056,Sin PQP
197460,Sin PQP
510358,Sin PQP
438470,Sin PQP
198795,Sin PQP
492131,Sin PQP
482057,Sin PQP
119824,Sin PQP
481569,Sin PQP
464596,Sin PQP
519646,Sin PQP
446519,Sin PQP
356966,Sin PQP
61011,Sin PQP
51918,Sin PQP
505626,Sin PQP
437277,Sin PQP
468612,Sin PQP
534250,Sin PQP
470787,Sin PQP
477912,Sin PQP
514262,Sin PQP
64073,Sin PQP
355822,Sin PQP
510949,Sin PQP
507515,Sin PQP
409726,Sin PQP
54969,Sin PQP
463199,Sin PQP
523223,Sin PQP
67128,Sin PQP
370904,Sin PQP
414685,Sin PQP
445572,Sin PQP
486350,Sin PQP
504062,Sin PQP
269779,Sin PQP
366446,Sin PQP
514282,Macka Ramirez
520901,Macka Ramirez
434763,Sin PQP
277638,Sin PQP
526805,Sin PQP
473610,Sin PQP
525110,Sin PQP
501425,Sin PQP
317630,Sin PQP
497384,Sin PQP
287749,Sin PQP
493427,Sin PQP
364034,Macka Ramirez
437781,Sin PQP
432799,Sin PQP
493400,Sin PQP
345085,Sin PQP
387858,Sin PQP
323080,Sin PQP
532628,Sin PQP
195368,Sin PQP
247543,Sin PQP
193050,Macka Ramirez
467826,Sin PQP
414459,Sin PQP
531540,Sin PQP
190840,Javier Peñaloza KA
491602,Sin PQP
448498,Sin PQP
65449,Sin PQP
472925,Macka Ramirez
528899,Sin PQP
385648,Sin PQP
245748,Sin PQP
249132,Franco Lagos KA
60809,Sin PQP
467735,Macka Ramirez
491584,Sin PQP
461997,Sin PQP
139732,Sin PQP
355234,Sin PQP
461062,Sin PQP
134565,Macka Ramirez
276222,Sin PQP
485526,Sin PQP
121004,Sin PQP
304977,Sin PQP
146131,Sin PQP
367492,Franco Lagos KA
220173,Sin PQP
425328,Sin PQP
413474,Macka Ramirez
475884,Sin PQP
385266,Sin PQP
419841,Sin PQP
497817,Sin PQP
529160,Sin PQP
181714,Franco Lagos KA
267947,Sin PQP
28073,Sin PQP
493398,Sin PQP
443567,Sin PQP
299350,Sin PQP
523652,Franco Lagos KA
455477,Sin PQP
502074,Javier Peñaloza KA
386299,Sin PQP
344094,Sin PQP
467363,Sin PQP
491938,Sin PQP
129732,Sin PQP
517909,Sin PQP
119431,Sin PQP
463219,Sin PQP
489649,Sin PQP
155032,Sin PQP
162324,Sin PQP
524784,Sin PQP
423158,Sin PQP
183342,Sin PQP
474231,Sin PQP
533321,Sin PQP
350051,Sin PQP
227135,Sin PQP
489891,Sin PQP
488340,Sin PQP
154759,Sin PQP
534200,Sin PQP
478197,Sin PQP
512369,Sin PQP
435241,Sin PQP
375090,Sin PQP
517814,Sin PQP
62230,Sin PQP
108346,Sin PQP
407719,Sin PQP
352722,Sin PQP
388279,Sin PQP
259081,Macka Ramirez
507764,Sin PQP
107156,Sin PQP
424563,Sin PQP
487663,Sin PQP
220034,Sin PQP
293668,Sin PQP
485337,Sin PQP
178159,Sin PQP
294018,Sin PQP
235115,Sin PQP
424883,Sin PQP
67761,Sin PQP
61659,Sin PQP
8126,Sin PQP
267942,Sin PQP
343306,Sin PQP
267852,Sin PQP
506958,Sin PQP
128101,Sin PQP
448809,Sin PQP
129497,Franco Lagos KA
497569,Sin PQP
490407,Sin PQP
411206,Sin PQP
170341,Franco Lagos KA
528731,Sin PQP
510726,Sin PQP
173961,Franco Lagos KA
367530,Sin PQP
481262,Sin PQP
507484,Sin PQP
426375,Franco Lagos KA
504600,Sin PQP
491952,Sin PQP
463416,Sin PQP
387466,Sin PQP
188243,Sin PQP
484911,Sin PQP
505514,Sin PQP
192512,Sin PQP
64960,Sin PQP
304542,Sin PQP
461996,Sin PQP
509835,Sin PQP
31032,Sin PQP
514587,Sin PQP
296679,Sin PQP
399717,Sin PQP
458019,Sin PQP
134558,Macka Ramirez
378780,Sin PQP
479797,Sin PQP
521020,Sin PQP
479318,Sin PQP
388275,Sin PQP
465133,Sin PQP
3956,Sin PQP
49503,Franco Lagos KA
396236,Sin PQP
515452,Macka Ramirez
344295,Sin PQP
509933,Sin PQP
488089,Sin PQP
410747,Sin PQP
459948,Sin PQP
535191,Sin PQP
53529,Sin PQP
466108,Sin PQP
312073,Sin PQP
398553,Sin PQP
191306,Sin PQP
409606,Sin PQP
484712,Sin PQP
371227,Sin PQP
250018,Sin PQP
284660,Sin PQP
361491,Sin PQP
147417,Sin PQP
531617,Sin PQP
453208,Sin PQP
485376,Sin PQP
469845,Sin PQP
260787,Sin PQP
344138,Sin PQP
145380,Sin PQP
481580,Sin PQP
61849,Sin PQP
484834,Sin PQP
296860,Sin PQP
527380,Sin PQP
445573,Sin PQP
343390,Sin PQP
388037,Sin PQP
411203,Sin PQP
520406,Sin PQP
510492,Sin PQP
102897,Sin PQP
497783,Sin PQP
320439,Sin PQP
58001,Sin PQP
391380,Sin PQP
161889,Sin PQP
65318,Sin PQP
152118,Sin PQP
94500,Sin PQP
89126,Sin PQP
228688,Macka Ramirez
318771,Sin PQP
446279,Sin PQP
533503,Sin PQP
533916,Sin PQP
467495,Sin PQP
240666,Sin PQP
490905,Sin PQP
512783,Sin PQP
176124,Sin PQP
481581,Sin PQP
504938,Sin PQP
358780,Sin PQP
525538,Sin PQP
277046,Sin PQP
51168,Javier Peñaloza KA
281549,Sin PQP
435941,Sin PQP
518281,Sin PQP
426878,Sin PQP
486596,Sin PQP
222387,Sin PQP
146917,Sin PQP
201808,Sin PQP
509800,Sin PQP
382478,Sin PQP
149106,Macka Ramirez
271527,Macka Ramirez
442236,Sin PQP
267126,Sin PQP
459448,Sin PQP
391680,Sin PQP
441967,Franco Lagos KA
528224,Sin PQP
33386,Sin PQP
423162,Sin PQP
234556,Sin PQP
277630,Sin PQP
499726,Sin PQP
410613,Sin PQP
475065,Sin PQP
513165,Sin PQP
365996,Sin PQP
458166,Sin PQP
309734,Sin PQP
350195,Sin PQP
510172,Franco Lagos KA
276444,Sin PQP
534500,Sin PQP
226047,Sin PQP
363332,Sin PQP
66703,Sin PQP
525780,Sin PQP
486577,Sin PQP
288013,Sin PQP
109615,Sin PQP
142864,Sin PQP
112939,Sin PQP
315492,Sin PQP
505786,Sin PQP
230648,Sin PQP
130630,Macka Ramirez
345177,Sin PQP
510149,Sin PQP
478569,Sin PQP
530620,Sin PQP
446524,Sin PQP
54480,Sin PQP
298438,Sin PQP
454264,Sin PQP
422580,Sin PQP
501593,Sin PQP
505762,Sin PQP
48148,Sin PQP
426871,Sin PQP
158876,Sin PQP
379667,Sin PQP
463056,Sin PQP
62289,Macka Ramirez
414450,Sin PQP
483983,Sin PQP
501916,Sin PQP
491568,Sin PQP
193023,Macka Ramirez
193401,Macka Ramirez
419280,Sin PQP
203657,Franco Lagos KA
108603,Sin PQP
437987,Sin PQP
499911,Sin PQP
104639,Sin PQP
391141,Sin PQP
385115,Macka Ramirez
496641,Sin PQP
63726,Macka Ramirez
167988,Sin PQP
61458,Sin PQP
237328,Sin PQP
106544,Sin PQP
101246,Sin PQP
335852,Sin PQP
427989,Sin PQP
527157,Sin PQP
476195,Sin PQP
330489,Sin PQP
506275,Sin PQP
230961,Sin PQP
513777,Sin PQP
384136,Sin PQP
534412,Sin PQP
455759,Sin PQP
450989,Sin PQP
529153,Sin PQP
222061,Sin PQP
438804,Sin PQP
396967,Sin PQP
358782,Sin PQP
234528,Macka Ramirez
327851,Sin PQP
478946,Sin PQP
274058,Sin PQP
154513,Sin PQP
493878,Sin PQP
469773,Sin PQP
34562,Sin PQP
121261,Sin PQP
411209,Sin PQP
519982,Sin PQP
488317,Sin PQP
513760,Sin PQP
462284,Sin PQP
243986,Sin PQP
465204,Sin PQP
514382,Sin PQP
500303,Sin PQP
370274,Sin PQP
297296,Sin PQP
459442,Sin PQP
522960,Sin PQP
313201,Sin PQP
487870,Sin PQP
176824,Sin PQP
435311,Sin PQP
184211,Sin PQP
489736,Sin PQP
508288,Sin PQP
45515,Sin PQP
59065,Sin PQP
495975,Sin PQP
437806,Sin PQP
399738,Sin PQP
123705,Sin PQP
172309,Macka Ramirez
176340,Sin PQP
241381,Sin PQP
516922,Sin PQP
204619,Sin PQP
67591,Sin PQP
375479,Sin PQP
472546,Sin PQP
471741,Sin PQP
534706,Sin PQP
246597,Sin PQP
491697,Sin PQP
56642,Sin PQP
528258,Sin PQP
364810,Sin PQP
448758,Sin PQP
197714,Sin PQP
318138,Sin PQP
424951,Sin PQP
331155,Sin PQP
145921,Sin PQP
225584,Sin PQP
409266,Sin PQP
498758,Sin PQP
484708,Sin PQP
506561,Sin PQP
406976,Sin PQP
370126,Sin PQP
481575,Sin PQP
205385,Sin PQP
307759,Sin PQP
169732,Sin PQP
130948,Sin PQP
517446,Sin PQP
461310,Sin PQP
374159,Sin PQP
174952,Sin PQP
196413,Sin PQP
67586,Sin PQP
46664,Sin PQP
524761,Sin PQP
436583,Sin PQP
192856,Macka Ramirez
333847,Sin PQP
391073,Sin PQP
533431,Sin PQP
482544,Sin PQP
370913,Sin PQP
194490,Sin PQP
503505,Sin PQP
154074,Sin PQP
199953,Sin PQP
497942,Sin PQP
68371,Sin PQP
426891,Sin PQP
365491,Sin PQP
192754,Sin PQP
267790,Sin PQP
449138,Sin PQP
449415,Sin PQP
528909,Sin PQP
498924,Javier Peñaloza KA
130579,Sin PQP
508161,Sin PQP
111642,Sin PQP
527742,Sin PQP
234912,Sin PQP
534998,Sin PQP
424010,Sin PQP
394804,Sin PQP
452730,Sin PQP
401344,Sin PQP
127605,Sin PQP
112704,Sin PQP
516971,Sin PQP
524526,Sin PQP
435310,Sin PQP
344694,Sin PQP
434706,Sin PQP
59597,Sin PQP
409471,Sin PQP
382185,Sin PQP
403242,Sin PQP
494695,Sin PQP
305337,Sin PQP
528042,Sin PQP
134562,Macka Ramirez
350209,Sin PQP
525578,Sin PQP
169213,Sin PQP
475060,Sin PQP
377117,Sin PQP
242160,Sin PQP
391362,Sin PQP
506465,Sin PQP
490669,Sin PQP
477505,Sin PQP
334667,Sin PQP
270504,Sin PQP
172753,Sin PQP
249863,Sin PQP
480824,Sin PQP
47275,Franco Lagos KA
533131,Franco Lagos KA
505457,Sin PQP
475627,Sin PQP
182371,Sin PQP
442401,Sin PQP
483962,Sin PQP
509617,Sin PQP
314985,Sin PQP
159582,Sin PQP
495204,Sin PQP
237490,Sin PQP
337827,Sin PQP
270574,Sin PQP
368652,Sin PQP
470256,Sin PQP
473152,Sin PQP
141332,Javier Peñaloza Tier
527496,Sin PQP
406191,Sin PQP
449369,Sin PQP
233463,Sin PQP
59703,Sin PQP
111638,Sin PQP
131402,Macka Ramirez
521098,Sin PQP
447653,Sin PQP
322588,Sin PQP
50782,Sin PQP
249934,Sin PQP
258884,Sin PQP
146925,Sin PQP
449192,Sin PQP
314926,Sin PQP
449266,Sin PQP
66251,Sin PQP
500278,Sin PQP
275711,Sin PQP
130527,Sin PQP
51577,Sin PQP
364886,Sin PQP
510238,Sin PQP
331152,Sin PQP
471419,Sin PQP
475422,Sin PQP
65319,Sin PQP
443677,Sin PQP
249968,Macka Ramirez
307168,Sin PQP
523604,Sin PQP
300871,Sin PQP
421032,Sin PQP
362265,Sin PQP
197716,Sin PQP
472720,Macka Ramirez
504468,Sin PQP
492424,Sin PQP
54835,Sin PQP
105232,Sin PQP
68239,Franco Lagos KA
474934,Sin PQP
123222,Sin PQP
530026,Sin PQP
182758,Sin PQP
5244,Sin PQP
430405,Sin PQP
472947,Macka Ramirez
377277,Javier Peñaloza KA
500835,Sin PQP
427960,Sin PQP
391569,Sin PQP
458020,Sin PQP
161406,Sin PQP
414391,Sin PQP
199891,Sin PQP
363530,Sin PQP
447833,Sin PQP
143599,Sin PQP
486638,Sin PQP
183073,Javier Peñaloza Tier
510356,Sin PQP
408985,Sin PQP
312870,Sin PQP
291097,Sin PQP
483353,Sin PQP
171685,Franco Lagos KA
302378,Sin PQP
101909,Franco Lagos KA
332279,Sin PQP
501240,Sin PQP
124294,Sin PQP
328876,Sin PQP
482230,Sin PQP
452179,Sin PQP
67295,Sin PQP
306545,Sin PQP
417918,Sin PQP
509799,Sin PQP
440353,Sin PQP
368914,Javier Peñaloza KA
171492,Franco Lagos KA
436602,Sin PQP
533347,Sin PQP
100003,Sin PQP
346183,Macka Ramirez
455421,Sin PQP
132938,Sin PQP
65876,Sin PQP
472885,Sin PQP
87871,Sin PQP
529421,Sin PQP
501677,Sin PQP
459805,Sin PQP
308244,Sin PQP
455684,Sin PQP
194871,Sin PQP
490906,Sin PQP
509928,Sin PQP
522852,Sin PQP
201967,Sin PQP
522959,Sin PQP
111420,Sin PQP
145440,Sin PQP
123465,Sin PQP
498774,Sin PQP
526216,Sin PQP
333688,Sin PQP
203626,Sin PQP
301829,Franco Lagos KA
461854,Sin PQP
531664,Sin PQP
172415,Sin PQP
477520,Sin PQP
182232,Sin PQP
449285,Sin PQP
528424,Sin PQP
415877,Sin PQP
481561,Sin PQP
194969,Sin PQP
419474,Sin PQP
286618,Sin PQP
489174,Sin PQP
148220,Sin PQP
157559,Sin PQP
277485,Sin PQP
409323,Sin PQP
132388,Sin PQP
193080,Macka Ramirez
415753,Sin PQP
50649,Franco Lagos KA
57508,Sin PQP
121862,Macka Ramirez
361535,Sin PQP
475455,Sin PQP
110302,Sin PQP
220387,Sin PQP
438901,Sin PQP
361434,Sin PQP
373022,Sin PQP
457114,Sin PQP
272493,Sin PQP
336851,Sin PQP
445381,Franco Lagos KA
234744,Sin PQP
131640,Macka Ramirez
486717,Sin PQP
514064,Sin PQP
511500,Sin PQP
237326,Macka Ramirez
514145,Sin PQP
509049,Sin PQP
515214,Sin PQP
532460,Sin PQP
536203,Sin PQP
454595,Sin PQP
500609,Sin PQP
339410,Sin PQP
513108,Sin PQP
191869,Sin PQP
109673,Sin PQP
296716,Sin PQP
134564,Macka Ramirez
439459,Sin PQP
530754,Sin PQP
468139,Sin PQP
437751,Sin PQP
530874,Sin PQP
426359,Sin PQP
443053,Sin PQP
87657,Sin PQP
496657,Sin PQP
527973,Sin PQP
459564,Sin PQP
474878,Sin PQP
37179,Sin PQP
150950,Macka Ramirez
520450,Sin PQP
48588,Sin PQP
331151,Sin PQP
527953,Sin PQP
489450,Sin PQP
335720,Sin PQP
526863,Sin PQP
107407,Sin PQP
323187,Sin PQP
177380,Sin PQP
157967,Sin PQP
527469,Sin PQP
159502,Sin PQP
349194,Sin PQP
449590,Sin PQP
230713,Sin PQP
412737,Sin PQP
527908,Sin PQP
281988,Sin PQP
379756,Sin PQP
99596,Sin PQP
445487,Sin PQP
528532,Sin PQP
521013,Sin PQP
529893,Sin PQP
512358,Sin PQP
395645,Sin PQP
499842,Sin PQP
525001,Sin PQP
114803,Sin PQP
433023,Sin PQP
392932,Sin PQP
523340,Sin PQP
517125,Sin PQP
503883,Sin PQP
404098,Sin PQP
449603,Sin PQP
198522,Sin PQP
432000,Sin PQP
485328,Sin PQP
533565,Sin PQP
315712,Sin PQP
234114,Sin PQP
399331,Sin PQP
59070,Sin PQP
339907,Macka Ramirez
315225,Sin PQP
521238,Sin PQP
480878,Macka Ramirez
235096,Sin PQP
133074,Sin PQP
483867,Sin PQP
90284,Sin PQP
472489,Sin PQP
524099,Sin PQP
108426,Sin PQP
368615,Sin PQP
175760,Sin PQP
322528,Sin PQP
374889,Franco Lagos KA
450616,Sin PQP
310628,Sin PQP
288499,Javier Peñaloza Tier
162429,Sin PQP
422856,Sin PQP
367780,Sin PQP
511871,Sin PQP
45585,Sin PQP
384826,Sin PQP
489654,Sin PQP
405544,Sin PQP
518248,Sin PQP
507186,Sin PQP
462635,Sin PQP
339191,Sin PQP
481107,Sin PQP
63846,Macka Ramirez
408990,Sin PQP
110338,Sin PQP
313689,Sin PQP
507576,Sin PQP
109436,Sin PQP
167104,Sin PQP
315023,Sin PQP
167315,Sin PQP
382727,Sin PQP
352145,Sin PQP
246605,Sin PQP
354750,Sin PQP
317051,Sin PQP
482219,Sin PQP
524230,Sin PQP
394592,Sin PQP
470786,Sin PQP
445812,Sin PQP
255417,Sin PQP
142677,Sin PQP
283930,Sin PQP
479346,Sin PQP
118536,Macka Ramirez
303456,Sin PQP
423066,Sin PQP
165794,Sin PQP
490353,Sin PQP
187030,Sin PQP
361790,Sin PQP
295010,Sin PQP
163094,Sin PQP
492277,Sin PQP
67507,Sin PQP
483695,Sin PQP
324181,Sin PQP
176417,Sin PQP
112393,Sin PQP
133580,Sin PQP
394435,Sin PQP
354514,Sin PQP
225422,Sin PQP
530764,Sin PQP
361606,Macka Ramirez
502484,Sin PQP
295754,Sin PQP
462587,Sin PQP
347480,Sin PQP
59941,Sin PQP
351789,Sin PQP
520520,Sin PQP
356904,Sin PQP
482631,Sin PQP
524816,Sin PQP
131564,Sin PQP
315837,Sin PQP
329096,Sin PQP
308122,Sin PQP
514281,Macka Ramirez
153553,Javier Peñaloza KA
132233,Sin PQP
474648,Sin PQP
524891,Sin PQP
238943,Sin PQP
535008,Sin PQP
458390,Sin PQP
194859,Sin PQP
483681,Sin PQP
515972,Sin PQP
525020,Sin PQP
484387,Sin PQP
407104,Sin PQP
413859,Franco Lagos KA
433746,Sin PQP
504502,Sin PQP
534471,Sin PQP
475541,Sin PQP
68276,Sin PQP
195272,Sin PQP
515942,Sin PQP
521504,Sin PQP
511961,Sin PQP
398083,Sin PQP
222365,Sin PQP
301518,Franco Lagos KA
377872,Macka Ramirez
532632,Franco Lagos KA
436382,Sin PQP
496786,Sin PQP
203213,Sin PQP
432808,Sin PQP
524531,Sin PQP
524474,Sin PQP
437339,Sin PQP
130316,Sin PQP
483951,Sin PQP
426179,Sin PQP
518233,Sin PQP
407607,Javier Peñaloza Tier
437338,Sin PQP
131577,Sin PQP
63481,Sin PQP
475196,Sin PQP
466657,Franco Lagos KA
435817,Javier Peñaloza KA
87513,Sin PQP
238035,Sin PQP
413310,Sin PQP
497481,Sin PQP
402161,Sin PQP
410727,Sin PQP
122490,Sin PQP
115971,Sin PQP
344554,Sin PQP
166869,Macka Ramirez
52569,Sin PQP
515510,Sin PQP
356901,Sin PQP
236783,Sin PQP
408217,Sin PQP
327956,Sin PQP
520927,Sin PQP
511503,Sin PQP
461646,Sin PQP
472950,Sin PQP
67309,Sin PQP
496750,Sin PQP
199128,Sin PQP
407711,Sin PQP
529292,Sin PQP
201131,Sin PQP
119260,Sin PQP
534606,Sin PQP
193741,Sin PQP
528081,Sin PQP
290574,Sin PQP
315541,Sin PQP
193103,Macka Ramirez
296596,Sin PQP
447113,Sin PQP
431949,Sin PQP
498605,Sin PQP
163902,Sin PQP
186098,Sin PQP
339753,Sin PQP
528535,Sin PQP
379853,Sin PQP
492986,Sin PQP
49629,Sin PQP
477506,Sin PQP
222030,Sin PQP
490028,Sin PQP
502059,Sin PQP
398499,Sin PQP
535846,Sin PQP
39461,Sin PQP
519981,Sin PQP
532602,Sin PQP
408989,Sin PQP
452180,Sin PQP
333973,Sin PQP
427563,Sin PQP
530779,Sin PQP
392163,Sin PQP
145516,Sin PQP
464594,Sin PQP
469587,Sin PQP
511667,Sin PQP
335155,Sin PQP
402552,Sin PQP
353053,Sin PQP
52642,Sin PQP
427067,Sin PQP
137201,Sin PQP
407565,Franco Lagos KA
121322,Sin PQP
330627,Sin PQP
190674,Sin PQP
364044,Sin PQP
503818,Macka Ramirez
491394,Sin PQP
526204,Sin PQP
139980,Macka Ramirez
474218,Sin PQP
137821,Sin PQP
510066,Sin PQP
174941,Sin PQP
284420,Sin PQP
481168,Sin PQP
300613,Macka Ramirez
144827,Sin PQP
365938,Sin PQP
245918,Sin PQP
478553,Sin PQP
87330,Sin PQP
111406,Sin PQP
232466,Sin PQP
108709,Sin PQP
269838,Sin PQP
380222,Sin PQP
133908,Sin PQP
343304,Sin PQP
100831,Sin PQP
305481,Sin PQP
494430,Sin PQP
134525,Sin PQP
184620,Sin PQP
193182,Macka Ramirez
274693,Sin PQP
109405,Sin PQP
172752,Sin PQP
179450,Sin PQP
270569,Sin PQP
472916,Sin PQP
195269,Sin PQP
448890,Sin PQP
256046,Sin PQP
281968,Sin PQP
430918,Sin PQP
420042,Sin PQP
113745,Sin PQP
377413,Sin PQP
506796,Sin PQP
485402,Sin PQP
534157,Sin PQP
426961,Sin PQP
241981,Sin PQP
371031,Sin PQP
195281,Sin PQP
528063,Sin PQP
116912,Sin PQP
517334,Sin PQP
415681,Sin PQP
470609,Sin PQP
450220,Sin PQP
490889,Sin PQP
370911,Sin PQP
450210,Sin PQP
333804,Sin PQP
471928,Sin PQP
167136,Sin PQP
244221,Sin PQP
387441,Sin PQP
59066,Sin PQP
510064,Sin PQP
137993,Sin PQP
483677,Sin PQP
476374,Sin PQP
347560,Sin PQP
501943,Sin PQP
468918,Sin PQP
476886,Sin PQP
517553,Sin PQP
123303,Sin PQP
377336,Sin PQP
501912,Sin PQP
193046,Macka Ramirez
415724,Sin PQP
234344,Sin PQP
108940,Sin PQP
357954,Macka Ramirez
527411,Sin PQP
245289,Sin PQP
503886,Sin PQP
343947,Sin PQP
482936,Sin PQP
176846,Sin PQP
282492,Sin PQP
511032,Sin PQP
366057,Sin PQP
346841,Sin PQP
521629,Sin PQP
176788,Sin PQP
483873,Sin PQP
508383,Sin PQP
529318,Macka Ramirez
315996,Franco Lagos KA
233966,Sin PQP
184336,Sin PQP
497785,Sin PQP
521796,Sin PQP
425984,Sin PQP
482324,Sin PQP
530597,Sin PQP
411108,Sin PQP
251766,Sin PQP
490759,Sin PQP
287798,Sin PQP
506127,Sin PQP
526564,Sin PQP
483777,Sin PQP
34095,Sin PQP
197835,Sin PQP
298057,Sin PQP
166030,Sin PQP
136598,Sin PQP
463521,Sin PQP
435235,Franco Lagos KA
463172,Sin PQP
130312,Sin PQP
125379,Sin PQP
424277,Sin PQP
16645,Sin PQP
524915,Sin PQP
493628,Sin PQP
517340,Sin PQP
524218,Sin PQP
246315,Sin PQP
474786,Sin PQP
524775,Sin PQP
336587,Sin PQP
334129,Sin PQP
385289,Sin PQP
421039,Sin PQP
498709,Sin PQP
155502,Sin PQP
500545,Sin PQP
283569,Sin PQP
385162,Sin PQP
508961,Sin PQP
471127,Sin PQP
169720,Sin PQP
410858,Sin PQP
485157,Sin PQP
527396,Sin PQP
447428,Sin PQP
407918,Franco Lagos KA
523977,Sin PQP
526460,Sin PQP
48557,Franco Lagos KA
463163,Sin PQP
531059,Sin PQP
376766,Sin PQP
519454,Sin PQP
145534,Sin PQP
123389,Sin PQP
472292,Sin PQP
526663,Sin PQP
510575,Sin PQP
483699,Sin PQP
314923,Sin PQP
290720,Sin PQP
327291,Sin PQP
500766,Sin PQP
479317,Sin PQP
527722,Sin PQP
438725,Sin PQP
161708,Sin PQP
