Partner_id,Partner_name,Franchise_name,Mall,City_name_partner,Area_name_partner,Pqp_advisor
247519,Tea Connection Salads & Sándwiches Parque Arauco,Tea Connection,Parque Arauco,Santiago,Las Condes,null
281436,La Perla Del Pacifico (parque Arauco),La Perla,Parque Arauco,Santiago,Las Condes,franco lagos tier
281495,Trattoria Rita - Parque Arauco,,Parque Arauco,Santiago,Las Condes,franco lagos tier
294326,Inside Deli By Tea Connection - Parque Arauco,Inside Tea Connection,Parque Arauco,Santiago,Las Condes,null
406128,Tony Romas Parque Arauco Courier,,Parque Arauco,Santiago,Las Condes,null
410372,C EST SI BON PARQUE ARAUCO  - MERCHANT,,Parque Arauco,Santiago,Las Condes,null
442354,L'occitane - Parque Arauco - Beauty,L'Occitane,Parque Arauco,Santiago,Las Condes,maria cecilia maturana
456472,La Ibérica - Parque Arauco,La Iberica,Parque Arauco,Santiago,Las Condes,maria cecilia maturana
474911,Nelí By Margó,,Parque Arauco,Santiago,Las Condes,null
476885,The Body Shop - Parque Arauco - Beauty,The Body Shop Chile,Parque Arauco,Santiago,Las Condes,maria cecilia maturana
477228,Kento Parque Arauco - Courier,,Parque Arauco,Santiago,Las Condes,null
483698,Jalisco - Parque Arauco,,Parque Arauco,Santiago,Las Condes,null
483989,Tanta Parque Arauco,Tanta,Parque Arauco,Santiago,Las Condes,null
486489,Pollo Stop Parque Arauco 709,Pollo Stop Fast Food,Parque Arauco,Santiago,Las Condes,josefina sarquis
489652,Platón Parque Arauco 268,Platón,Parque Arauco,Santiago,Las Condes,
101689,Xs Market - Parque Arauco,XS Market,Parque Arauco,Santiago,Las Condes,josefina sarquis
114324,Mokka Parque Arauco 363,Mokka Chile,Parque Arauco,Santiago,Las Condes,franco lagos tier
356745,Antica Gelateria Del Corso Parque Arauco,,Parque Arauco,Santiago,Las Condes,franco lagos lt
375744,Brownie Republic.,,Parque Arauco,Santiago,Las Condes,franco lagos lt
401778,Doc Popcorn Parque Arauco,Doc Popcorn,Parque Arauco,Santiago,Las Condes,franco lagos tier
77,Subway Parque Arauco - 41767,Subway,Parque Arauco,Santiago,Las Condes,nicole bustamante
51347,Tommy Beans - Mall Parque Arauco,Tommy Beans,Parque Arauco,Santiago,Las Condes,nicole bustamante
53137,Dominó - Parque Arauco,Dominó,Parque Arauco,Santiago,Las Condes,nicole bustamante
61547,KFC Parque Arauco,KFC,Parque Arauco,Santiago,Las Condes,josefina sarquis
68526,Wendy's Parque Arauco,Wendy's,Parque Arauco,Santiago,Las Condes,josefina sarquis
105785,Doggis Mall Parque Arauco,Doggis,Parque Arauco,Santiago,Las Condes,nicole bustamante
111693,Sushi Blues - Parque Arauco,Sushi Blues,Parque Arauco,Santiago,Las Condes,null
137827,Pizza Hut - Parque Arauco,Pizza Hut Fastcom,Parque Arauco,Santiago,Las Condes,javier peñaloza
293793,Pet&go - Parque Arauco,Pet&Go,Parque Arauco,Santiago,Las Condes,maria cecilia maturana
303099,Doggis Heladería Mall Parque Arauco,Doggis Heladeria,Parque Arauco,Santiago,Las Condes,nicole bustamante
319597,Papa Johns Pizza - Parque Arauco,Papa John's,Parque Arauco,Santiago,Las Condes,javier peñaloza
472651,Taco Bell - Parque Arauco,Taco Bell,Parque Arauco,Santiago,Las Condes,javier peñaloza
198826,La Fete Plaza Vespucio Courier,La Fete,Mall Plaza Vespucio,Santiago,La Florida,null
246166,Varsovienne - Portal Ñuñoa,Varsovienne,Mall Portal Ñuñoa,Santiago,Ñuñoa,maria cecilia maturana
52235,Bariloche - La Florida,Bariloche,Mall Plaza Vespucio,Santiago,La Florida,franco lagos tier
141003,Papa John's Pizza - Mall Plaza Vespucio,Papa John's,Mall Plaza Vespucio,Santiago,La Florida,javier peñaloza
141978,Wendy's Mall Plaza Vespucio,Wendy's,Mall Plaza Vespucio,Santiago,La Florida,josefina sarquis
145574,Johnny Rockets - La Florida,Johnny Rockets,Mall Plaza Vespucio,Santiago,La Florida,nicole bustamante
174444,Burger King® - Mall Plaza Vespucio,Burger King,Mall Plaza Vespucio,Santiago,La Florida,javier peñaloza
444277,Rosita Mall Plaza Vespucio,Rosita,Mall Plaza Vespucio,Santiago,La Florida,franco lagos tier
466803,Chicken Love You - La Florida,Chicken Love You,Mall Plaza Vespucio,Santiago,La Florida,nicole bustamante
477150,Pollo Bravo 130,,Mall Plaza Vespucio,Santiago,La Florida,franco lagos lt
480478,Crunshy Burger - La Florida,,Mall Plaza Vespucio,Santiago,La Florida,franco lagos tier
482637,Papa John's Mall Plaza Vespucio - Courier,Papa John's,Mall Plaza Vespucio,Santiago,La Florida,null
483695,La Sanguchera Del Barrio Plaza Vespucio,La Sanguchera del Barrio,Mall Plaza Vespucio,Santiago,La Florida,null
483713,Dulce Luna - Plaza Vespucio,,Mall Plaza Vespucio,Santiago,La Florida,null
483774,Muu Steak - Plaza Vespucio,Muu Steak,Mall Plaza Vespucio,Santiago,La Florida,null
493400,Argentina Pizzeria - Plaza Vespucio,,Mall Plaza Vespucio,Santiago,La Florida,
51168,Dunkin' Vespucio,Dunkin Donuts,Mall Plaza Vespucio,Santiago,La Florida,javier peñaloza
117061,Dunkin' Vespucio - Café,Dunkin Donuts,Mall Plaza Vespucio,Santiago,La Florida,javier peñaloza
193401,Farmacias Ahumada 394 - La Florida,Farmacias Ahumada 476,Mall Plaza Vespucio,Santiago,La Florida,maria cecilia maturana
413397,Bella Vista Donuts - Vespucio,,Mall Plaza Vespucio,Santiago,La Florida,franco lagos lt
67018,McDonald's Vespucio Exterior,McDonald's,Mall Plaza Vespucio,Santiago,La Florida,josefina sarquis
147105,Buffalo Waffles Mall Plaza Vespucio,Buffalo Waffles,Mall Plaza Vespucio,Santiago,La Florida,nicole bustamante
159978,Dominó - Plaza Vespucio,Dominó,Mall Plaza Vespucio,Santiago,La Florida,nicole bustamante
233498,Mccafé Vespucio Exterior,McDonald's,Mall Plaza Vespucio,Santiago,La Florida,josefina sarquis
165931,Subway Grecia - 70257,Subway,Mall Portal Ñuñoa,Santiago,Ñuñoa,nicole bustamante
60014,"Pedro, Juan Y Diego - Portal Ñuñoa","Pedro, Juan y Diego",Mall Portal Ñuñoa,Santiago,Ñuñoa,josefina sarquis
62010,Dunkin' Portal Ñuñoa,Dunkin Donuts,Mall Portal Ñuñoa,Santiago,Ñuñoa,javier peñaloza
102574,Tommy Beans Mall Portal Nuñoa,Tommy Beans,Mall Portal Ñuñoa,Santiago,Ñuñoa,nicole bustamante
111692,Sushi Blues - Portal Ñuñoa,Sushi Blues,Mall Portal Ñuñoa,Santiago,Ñuñoa,null
116446,Dunkin' Portal Ñuñoa - Café,Dunkin Donuts,Mall Portal Ñuñoa,Santiago,Ñuñoa,javier peñaloza
133039,Juan Maestro Portal Ñuñoa,Juan Maestro,Mall Portal Ñuñoa,Santiago,Ñuñoa,nicole bustamante
175022,Lounge - Portal Ñuñoa,Lounge,Mall Portal Ñuñoa,Santiago,Ñuñoa,maria cecilia maturana
177296,Telepizza Portal Ñuñoa,Telepizza,Mall Portal Ñuñoa,Santiago,Ñuñoa,javier peñaloza
186506,KFC Portal Ñuñoa,KFC,Mall Portal Ñuñoa,Santiago,Ñuñoa,josefina sarquis
477608,Telepizza Mall Portal Ñuñoa - Courier,Telepizza,Mall Portal Ñuñoa,Santiago,Ñuñoa,null
47278,Mamut Plaza Vespucio,Mamut,Mall Plaza Vespucio,Santiago,La Florida,nicole bustamante
47286,Tommy Beans Plaza Vespucio,Tommy Beans,Mall Plaza Vespucio,Santiago,La Florida,nicole bustamante
63667,Buffet Express Plaza Vespucio,Buffet Express,Mall Plaza Vespucio,Santiago,La Florida,null
100797,China Wok Mall Plaza Vespucio,China Wok,Mall Plaza Vespucio,Santiago,La Florida,josefina sarquis
106549,Doggis Mall Plaza Vespucio,Doggis,Mall Plaza Vespucio,Santiago,La Florida,nicole bustamante
132025,Carl's Jr. Plaza Vespucio,Carl's Jr.,Mall Plaza Vespucio,Santiago,La Florida,javier peñaloza
182590,Yogen Fruz - Mall Vespucio,Yogen Fruz,Mall Plaza Vespucio,Santiago,La Florida,null
307238,Doggis Heladería Mall Plaza Vespucio,Doggis Heladeria,Mall Plaza Vespucio,Santiago,La Florida,nicole bustamante
383876,Dunkin Plaza Vespucio 2,Dunkin Donuts,Mall Plaza Vespucio,Santiago,La Florida,javier peñaloza
418851,Bloke Burger Vespucio 2,Bloke Burger,Mall Plaza Vespucio,Santiago,La Florida,nicole bustamante
475989,Tarragona Mall Plaza Vespucio (2) - Courier,Tarragona,Mall Plaza Vespucio,Santiago,La Florida,null
483853,Barra Chalaca - Plaza Vespucio,Barra Chalaca,Mall Plaza Vespucio,Santiago,La Florida,null
490801,El Japonés - Plaza Vespucio,El Japonés,Mall Plaza Vespucio,Santiago,La Florida,
60048,"Pedro, Juan Y Diego - Metro Vespucio","Pedro, Juan y Diego",Mall Plaza Vespucio,Santiago,La Florida,josefina sarquis
89222,Tarragona Mall Plaza Vespucio,Tarragona,Mall Plaza Vespucio,Santiago,La Florida,nicole bustamante
131878,Varsovienne - Mall Plaza Vespucio,Varsovienne,Mall Plaza Vespucio,Santiago,La Florida,maria cecilia maturana
179063,Lounge - Plaza Vespucio,Lounge,Mall Plaza Vespucio,Santiago,La Florida,maria cecilia maturana
261483,Entrelagos - Courier,,Mall Plaza Vespucio,Santiago,La Florida,null
379667,Doc Popcorn Mall Plaza Vespucio,Doc Popcorn,Mall Plaza Vespucio,Santiago,La Florida,franco lagos tier
456474,La Ibérica - Mallplaza Vespucio,La Iberica,Mall Plaza Vespucio,Santiago,La Florida,maria cecilia maturana
474866,Vettel Chocolates - Plaza Vespucio,Chocolatería Vettel,Mall Plaza Vespucio,Santiago,La Florida,maria cecilia maturana
487930,Cada Loco Con Su Churro La Florida,Cada Loco Con Su Churro,Mall Plaza Vespucio,Santiago,La Florida,null
489635,Platon Plaza Vespucio,Platón,Mall Plaza Vespucio,Santiago,La Florida,
415494,Maxidea - Mall Plaza Vespucio,,Mall Plaza Vespucio,Santiago,La Florida,franco lagos tier
47554,Juan Maestro Mall Plaza Vespucio,Juan Maestro,Mall Plaza Vespucio,Santiago,La Florida,nicole bustamante
112704,Chocolatería Entrelagos Mall Plaza Vespucio,Chocolatería Entrelagos,Mall Plaza Vespucio,Santiago,La Florida,maria cecilia maturana
244719,Tavelli Café - La Florida,Tavelli,Mall Plaza Vespucio,Santiago,La Florida,franco lagos tier
416399,Churromania Vespucio - Merchant,,Mall Plaza Vespucio,Santiago,La Florida,null
420042,Moülie Chocolaterie- Mall Plaza Vespucio,MOULIE,Mall Plaza Vespucio,Santiago,La Florida,maria cecilia maturana
428506,Sokobox - Plaza Vespucio - Beauty,Sokobox,Mall Plaza Vespucio,Santiago,La Florida,maria cecilia maturana
446438,Happy Days Waffles - Mall Plaza Vespucio,Happy Days Waffles,Mall Plaza Vespucio,Santiago,La Florida,franco lagos tier
446826,Happy Milkshake - Mall Plaza Vespucio,Happy Milkshake,Mall Plaza Vespucio,Santiago,La Florida,franco lagos tier
449176,Happy Gelato Mall Plaza Vespucio,Happy Gelato,Mall Plaza Vespucio,Santiago,La Florida,franco lagos tier
456038,Happy Days Waffles - Courier,,Mall Plaza Vespucio,Santiago,La Florida,null
476901,The Body Shop - Plaza Vespucio - Beauty,The Body Shop Chile,Mall Plaza Vespucio,Santiago,La Florida,maria cecilia maturana
52045,China Wok Costanera Center,China Wok,Costanera Center,Santiago,Providencia,josefina sarquis
65314,Chili's - Costanera,Chili's,Costanera Center,Santiago,Providencia,javier peñaloza
130341,La Lucha Sanguchería Criolla Costanera Center,,Costanera Center,Santiago,Providencia,franco lagos tier
133521,Juan Maestro Costanera Center,Juan Maestro,Costanera Center,Santiago,Providencia,nicole bustamante
256787,Yogen Fruz Costanera Center,Yogen Fruz,Costanera Center,Santiago,Providencia,null
315714,Moulie Chocolaterie - Costanera Center,MOULIE,Costanera Center,Santiago,Providencia,maria cecilia maturana
394164,Piola - Mall Costanera Center,,Costanera Center,Santiago,Providencia,franco lagos lt
442423,3ina - Costanera Center - Beauty,3INA,Costanera Center,Santiago,Providencia,maria cecilia maturana
456473,La Ibérica - Costanera Center,La Iberica,Costanera Center,Santiago,Providencia,maria cecilia maturana
477552,The Body Shop - Costanera Center - Beauty,The Body Shop Chile,Costanera Center,Santiago,Providencia,maria cecilia maturana
481581,La Sanguchera Del Barrio - Costanera Center,La Sanguchera del Barrio,Costanera Center,Santiago,Providencia,null
481600,Take A Wok - Costanera Center,,Costanera Center,Santiago,Providencia,null
109515,Coppelia - Mall Florida Center,Coppelia,Florida Center,Santiago,La Florida,franco lagos tier
169732,Yogen Fruz - La Florida,Yogen Fruz,Florida Center,Santiago,La Florida,null
442420,3ina - Florida Center - Beauty,3INA,Florida Center,Santiago,La Florida,maria cecilia maturana
38983,Wok - Costanera Center,,Costanera Center,Santiago,Providencia,franco lagos lt
59845,Pollo Stop Costanera Center,Pollo Stop Fast Food,Costanera Center,Santiago,Providencia,josefina sarquis
65699,Doc Popcorn Costanera Center,Doc Popcorn,Costanera Center,Santiago,Providencia,franco lagos tier
116008,Pizza Hut - Mall Costanera Center,Pizza Hut Fastcom,Costanera Center,Santiago,Providencia,javier peñaloza
118285,"Pedro, Juan Y Diego - Costanera Center","Pedro, Juan y Diego",Costanera Center,Santiago,Providencia,josefina sarquis
130421,Tommy Beans Costanera Center,Tommy Beans,Costanera Center,Santiago,Providencia,nicole bustamante
176788,Lounge - Costanera Center,Lounge,Costanera Center,Santiago,Providencia,maria cecilia maturana
445369,Barrio Chicken Costanera Center,Barrio Chicken,Costanera Center,Santiago,Providencia,nicole bustamante
473703,Krispy Kreme Costanera Center,Krispy Kreme,Costanera Center,Santiago,Providencia,javier peñaloza
481584,Muu Steak - Costanera Center,,Costanera Center,Santiago,Providencia,null
461493,Johnny Rockets - Florida Center,Johnny Rockets,Florida Center,Santiago,La Florida,nicole bustamante
408779,Tony Romas Costanera - Courier,,Costanera Center,Santiago,Providencia,null
410397,C EST SI BON COSTANERA  - MERCHANT,,Costanera Center,Santiago,Providencia,null
442340,L'occitane - Costanera Center - Beauty,L'Occitane,Costanera Center,Santiago,Providencia,maria cecilia maturana
492539,Subway Mall Costanera Center,Subway,Costanera Center,Santiago,Providencia,
47287,Tommy Beans Florida Center,Tommy Beans,Florida Center,Santiago,La Florida,nicole bustamante
47515,Juan Maestro Mall Florida Center,Juan Maestro,Florida Center,Santiago,La Florida,nicole bustamante
48557,Mamut Florida Center,Mamut,Florida Center,Santiago,La Florida,nicole bustamante
49978,Dunkin' Florida Center,Dunkin Donuts,Florida Center,Santiago,La Florida,javier peñaloza
52576,Tarragona Florida Center,Tarragona,Florida Center,Santiago,La Florida,nicole bustamante
66557,Burger King® - La Florida,Burger King,Florida Center,Santiago,La Florida,javier peñaloza
68592,Wendy's Mall Florida Center,Wendy's,Florida Center,Santiago,La Florida,josefina sarquis
106516,Doggis Florida Center,Doggis,Florida Center,Santiago,La Florida,nicole bustamante
117053,Dunkin' Florida Center - Café,Dunkin Donuts,Florida Center,Santiago,La Florida,javier peñaloza
137921,Mcdonald's - Florida Center,McDonald's,Florida Center,Santiago,La Florida,josefina sarquis
161930,KFC Florida Center,KFC,Florida Center,Santiago,La Florida,josefina sarquis
179340,Telepizza Florida Center,Telepizza,Florida Center,Santiago,La Florida,javier peñaloza
190086,Lovdo Florida Center,Lovdo,Florida Center,Santiago,La Florida,nicole bustamante
191287,Pedro   Juan Y Diego Mall Florida Center,"Pedro, Juan y Diego",Florida Center,Santiago,La Florida,josefina sarquis
357971,Beef Burger La Florida,Beef Burger,Florida Center,Santiago,La Florida,franco lagos tier
393191,Doggis Heladería Florida Center,Doggis Heladeria,Florida Center,Santiago,La Florida,nicole bustamante
435712,Cinna & Bites Florida Center,Cinna&Bites,Florida Center,Santiago,La Florida,null
448610,"Pedro, Juan Y Diego Florida Center","Pedro, Juan y Diego",Florida Center,Santiago,La Florida,josefina sarquis
477584,Telepizza Florida Center - Courier,Telepizza,Florida Center,Santiago,La Florida,null
60012,"Pedro, Juan Y Diego - Galería Imperio","Pedro, Juan y Diego",Mall Vivo Imperio,Santiago,Santiago Centro,josefina sarquis
89120,Carl's Jr. Mall Vivo Imperio,Carl's Jr.,Mall Vivo Imperio,Santiago,Santiago Centro,javier peñaloza
116010,Pizza Hut - Mall Galería Imperio,Pizza Hut Fastcom,Mall Vivo Imperio,Santiago,Santiago Centro,javier peñaloza
174639,Tommy Beans Mall Vivo Imperio,Tommy Beans,Mall Vivo Imperio,Santiago,Santiago Centro,nicole bustamante
247339,Pickit Cl - Courier,,Mall Vivo Imperio,Santiago,Santiago Centro,null
315996,Juan Maestro Mall Vivo Imperio,Juan Maestro,Mall Vivo Imperio,Santiago,Santiago Centro,nicole bustamante
328434,Doggis Heladería Mall Vivo Imperio,Doggis Heladeria,Mall Vivo Imperio,Santiago,Santiago Centro,nicole bustamante
328435,Doggis Mall Vivo Imperio,Doggis,Mall Vivo Imperio,Santiago,Santiago Centro,nicole bustamante
449936,Sushi Blues Mall Vivo Santiago Centro,Sushi Blues,Mall Vivo Imperio,Santiago,Santiago Centro,null
480601,Vettel Chocolates Vivo Imperio,Chocolatería Vettel,Mall Vivo Imperio,Santiago,Santiago Centro,maria cecilia maturana
481561,La Sanguchera Del Barrio - Galería Imperio,La Sanguchera del Barrio,Mall Vivo Imperio,Santiago,Santiago Centro,null
481574,Mila - Imperio,,Mall Vivo Imperio,Santiago,Santiago Centro,null
485212,Völka Chokolade - Mall Vivo Imperio,Völka Chokolade,Mall Vivo Imperio,Santiago,Santiago Centro,maria cecilia maturana
355056,Dkn Perfumes - Courier,,Mall Vivo Imperio,Santiago,Santiago Centro,null
377229,KFC - Estado,KFC,Mall Vivo Imperio,Santiago,Santiago Centro,josefina sarquis
408754,Merendonas Santiago Centro - Merchant,,Mall Vivo Imperio,Santiago,Santiago Centro,null
471429,Under Pizza - Estado,Under Pizzas,Mall Vivo Imperio,Santiago,Santiago Centro,null
52578,Tarragona Mall Vivo Centro,Tarragona,Mall Del Centro,Santiago,Santiago Centro,nicole bustamante
65296,Taco Bell Vivo El Centro,Taco Bell,Mall Del Centro,Santiago,Santiago Centro,javier peñaloza
66814,Burger King® - Mall Del Centro,Burger King,Mall Del Centro,Santiago,Santiago Centro,javier peñaloza
109772,Tommy Beans Mall Del Centro,Tommy Beans,Mall Del Centro,Santiago,Santiago Centro,nicole bustamante
116014,Pizza Hut - Mall Vivo El Centro,Pizza Hut Fastcom,Mall Del Centro,Santiago,Santiago Centro,javier peñaloza
128094,Wendy's Mall Del Centro Vivo,Wendy's,Mall Del Centro,Santiago,Santiago Centro,josefina sarquis
138707,Sushi Blues Mall Del Centro,Sushi Blues,Mall Del Centro,Santiago,Santiago Centro,
175822,Mcdonald's Mall Del Centro,McDonald's,Mall Del Centro,Santiago,Santiago Centro,josefina sarquis
199936,Doggis Mall Del Centro,Doggis,Mall Del Centro,Santiago,Santiago Centro,nicole bustamante
264544,Sushi Blues Mall Centro,Sushi Blues,Mall Del Centro,Santiago,Santiago Centro,null
328426,Doggis Heladería Mall Del Centro,Doggis Heladeria,Mall Del Centro,Santiago,Santiago Centro,nicole bustamante
333951,Churromanía - Mall Vivo Puente,Churromania,Mall Del Centro,Santiago,Santiago Centro,franco lagos tier
396305,Juan Maestro Mall Del Centro,Juan Maestro,Mall Del Centro,Santiago,Santiago Centro,nicole bustamante
449739,Subway Mall Vivo Centro,Subway,Mall Del Centro,Santiago,Santiago Centro,nicole bustamante
456476,La Ibérica - Mall Vivo Centro,La Iberica,Mall Del Centro,Santiago,Santiago Centro,maria cecilia maturana
190840,Dunkin' Mall Vivo Centro,Dunkin Donuts,Mall Del Centro,Santiago,Santiago Centro,javier peñaloza
191520,Dunkin' Mall Vivo Centro - Café,Dunkin Donuts,Mall Del Centro,Santiago,Santiago Centro,javier peñaloza
287127,Farmacias Knop - 5 Santiago Centro (sto Domingo),Farmacias Knop,Mall Del Centro,Santiago,Santiago Centro,maria cecilia maturana
361379,Dunkin' Mall Vivo Centro-coffee,Dunkin Donuts,Mall Del Centro,Santiago,Santiago Centro,javier peñaloza
418236,Vettel Chocolates - Mall Vivo Centro,Chocolatería Vettel,Mall Del Centro,Santiago,Santiago Centro,maria cecilia maturana
131883,KFC Portal El Llano,KFC,Mall Portal El Llano,Santiago,San Miguel,josefina sarquis
148535,Dunkin' El Llano,Dunkin Donuts,Mall Portal El Llano,Santiago,San Miguel,javier peñaloza
154223,Burger King® - El Llano,Burger King,Mall Portal El Llano,Santiago,San Miguel,javier peñaloza
196392,Sushi Blues - El Llano,Sushi Blues,Mall Portal El Llano,Santiago,San Miguel,null
253008,Pizza Hut Mall Portal El Llano,Pizza Hut,Mall Portal El Llano,Santiago,San Miguel,javier peñaloza
477610,Pizza Hut Mall Portal El Llano - Courier,Pizza Hut,Mall Portal El Llano,Santiago,San Miguel,null
67148,Carl's Jr. Independencia,Carl's Jr.,Mall Plaza Independencia,Santiago,Independencia,javier peñaloza
67833,Burger King® - Independencia,Burger King,Mall Plaza Independencia,Santiago,Independencia,javier peñaloza
68202,Tarragona Mall Barrio Independencia,Tarragona,Mall Plaza Independencia,Santiago,Independencia,nicole bustamante
68594,Wendy's Mall Plaza Independencia,Wendy's,Mall Plaza Independencia,Santiago,Independencia,josefina sarquis
120915,Dunkin' Independencia,Dunkin Donuts,Mall Plaza Independencia,Santiago,Independencia,javier peñaloza
130386,Subway Mall Barrio Independencia,Subway,Mall Plaza Independencia,Santiago,Independencia,nicole bustamante
130786,Ramen One- - Independencia,,Mall Plaza Independencia,Santiago,Independencia,franco lagos tier
133734,Dunkin' Independencia - Café,Dunkin Donuts,Mall Plaza Independencia,Santiago,Independencia,javier peñaloza
165060,Juan Maestro Mall Barrio Independencia,Juan Maestro,Mall Plaza Independencia,Santiago,Independencia,nicole bustamante
182056,Dominó- Mall Independencia,Dominó,Mall Plaza Independencia,Santiago,Independencia,nicole bustamante
184210,Yogen Fruz - Independencia,Yogen Fruz,Mall Plaza Independencia,Santiago,Independencia,null
290674,Pedro Juan Y Diego Mall Paseo Independencia,"Pedro, Juan y Diego",Mall Plaza Independencia,Santiago,Independencia,josefina sarquis
447428,Happy Days Waffles Independencia,Happy Days Waffles,Mall Plaza Independencia,Santiago,Independencia,franco lagos tier
448421,Happy Gelato Independencia,Happy Gelato,Mall Plaza Independencia,Santiago,Independencia,franco lagos tier
464435,Ramen One - Courier,,Mall Plaza Independencia,Santiago,Independencia,null
465451,China Wok Independencia,China Wok,Mall Plaza Independencia,Santiago,Independencia,josefina sarquis
466614,Doggis Heladeria Mall Barrio Independencia,Doggis Heladeria,Mall Plaza Independencia,Santiago,Independencia,nicole bustamante
467340,Doggis Mall Barrio Independencia 2,Doggis,Mall Plaza Independencia,Santiago,Independencia,nicole bustamante
476878,The Body Shop - Independencia - Beauty,The Body Shop Chile,Mall Plaza Independencia,Santiago,Independencia,maria cecilia maturana
477013,Tarragona Mall Barrio Independencia -  Courier,Tarragona,Mall Plaza Independencia,Santiago,Independencia,null
482170,Astoria -mall  Independencia,,Mall Plaza Independencia,Santiago,Independencia,null
136545,Churromanía - Independencia,Churromania,Mall Plaza Independencia,Santiago,Independencia,franco lagos tier
402332,Shawarma Mustafa.,,Mall Plaza Independencia,Santiago,Independencia,franco lagos lt
171616,Starbucks Coffee Mall Independencia,Starbucks,Mall Independencia,Santiago,Independencia,javier peñaloza
375097,Restaurant Jinxiu,,Mall Independencia,Santiago,Independencia,franco lagos lt
428117,Mmisiry Fast Food - Courier,,Mall Independencia,Santiago,Independencia,null
429753,Catire Burger,,Mall Independencia,Santiago,Independencia,franco lagos lt
438661,Kami Chicken,,Mall Independencia,Santiago,Independencia,franco lagos lt
464767,Niu Sushi - Independencia,NIU,Mall Independencia,Santiago,Independencia,javier peñaloza
477318,Qwena'spapas,,Mall Independencia,Santiago,Independencia,franco lagos lt
48150,Mamut Plaza Norte,Mamut,Mall Plaza Norte,Santiago,Huechuraba,nicole bustamante
192210,Lovdo Mall Plaza Norte,Lovdo,Mall Plaza Norte,Santiago,Huechuraba,nicole bustamante
193049,Farmacias Ahumada 659 - Huechuraba,Farmacias Ahumada 476,Mall Plaza Norte,Santiago,Huechuraba,maria cecilia maturana
416414,Churromania Mall Plaza Norte - Merchant,,Mall Plaza Norte,Santiago,Huechuraba,null
466659,Cinna & Bites Mall Plaza Norte,Cinna&Bites,Mall Plaza Norte,Santiago,Huechuraba,null
477718,Pizza Hut Mall Plaza Norte - Courier,Pizza Hut,Mall Plaza Norte,Santiago,Huechuraba,null
483855,Tanta - Plaza Norte,Tanta,Mall Plaza Norte,Santiago,Huechuraba,null
490610,La Ibérica- Huechuraba,La Iberica,Mall Plaza Norte,Santiago,Huechuraba,
491079,Carl's Jr. Mall Plaza Norte - Courier,Carl's Jr.,Mall Plaza Norte,Santiago,Huechuraba,
492607,The Body Shop - Plaza Norte,The Body Shop Chile,Mall Plaza Norte,Santiago,Huechuraba,
493824,Argentina Pizzeria - Plaza Norte,,Mall Plaza Norte,Santiago,Huechuraba,
112351,Pizza Hut - Mall Paseo Exposición,Pizza Hut,Mall Paseo Exposición,Santiago,Estación Central,javier peñaloza
163431,Sushi Blues Exposición,Sushi Blues,Mall Paseo Exposición,Santiago,Estación Central,
477589,Pizza Hut Exposicion - Courier,Pizza Hut,Mall Paseo Exposición,Santiago,Estación Central,null
47285,Tommy Beans Plaza Norte,Tommy Beans,Mall Plaza Norte,Santiago,Huechuraba,nicole bustamante
101909,Burger King® - Mall Plaza Norte,Burger King,Mall Plaza Norte,Santiago,Huechuraba,javier peñaloza
102229,Wendy's Plaza Norte,Wendy's,Mall Plaza Norte,Santiago,Huechuraba,josefina sarquis
102983,Dunkin' Mall Plaza Norte,Dunkin Donuts,Mall Plaza Norte,Santiago,Huechuraba,javier peñaloza
106546,Doggis Mall Plaza Norte,Doggis,Mall Plaza Norte,Santiago,Huechuraba,nicole bustamante
106869,Tarragona Mall Plaza Norte,Tarragona,Mall Plaza Norte,Santiago,Huechuraba,nicole bustamante
112367,Pizza Hut- Mall Plaza Norte,Pizza Hut,Mall Plaza Norte,Santiago,Huechuraba,javier peñaloza
116118,Dunkin' Mall Plaza Norte - Café,Dunkin Donuts,Mall Plaza Norte,Santiago,Huechuraba,javier peñaloza
118686,"Pedro, Juan Y Diego Plaza Norte","Pedro, Juan y Diego",Mall Plaza Norte,Santiago,Huechuraba,josefina sarquis
131977,Subway Mall Plaza Norte,Subway,Mall Plaza Norte,Santiago,Huechuraba,nicole bustamante
145578,Johnny Rockets - Huechuraba,Johnny Rockets,Mall Plaza Norte,Santiago,Huechuraba,nicole bustamante
165422,Bufalo Beef Huechuraba,Bufalo Beef,Mall Plaza Norte,Santiago,Huechuraba,franco lagos tier
178518,Dominó - Plaza Norte,Dominó,Mall Plaza Norte,Santiago,Huechuraba,nicole bustamante
179788,Helados Palettas - Plaza Norte,Palettas,Mall Plaza Norte,Santiago,Huechuraba,franco lagos tier
185810,Yogen Fruz - Plaza Norte,Yogen Fruz,Mall Plaza Norte,Santiago,Huechuraba,null
237326,Varsovienne - Mall Plaza Norte,Varsovienne,Mall Plaza Norte,Santiago,Huechuraba,maria cecilia maturana
328429,Doggis Heladería Mall Plaza Norte,Doggis Heladeria,Mall Plaza Norte,Santiago,Huechuraba,nicole bustamante
416227,Wok Mall Plaza Norte,,Mall Plaza Norte,Santiago,Huechuraba,franco lagos lt
445463,Juan Maestro Mall Plaza Norte 902,Juan Maestro,Mall Plaza Norte,Santiago,Huechuraba,nicole bustamante
476647,Tarragona Mall Plaza Norte - Courier,Tarragona,Mall Plaza Norte,Santiago,Huechuraba,null
